"SC";"PERSONAS";"MUNI";"EDAD_MEDIA";"ArtSurfA";"Service.area.popacc";"POPDEN.I.SD";"ARTSURF.I.SD";"ROADDEN.I.SD";"SERAREA.I.SD";"UI.N";"DI.N";"SMRe"
"0400501001";768;4005;46.3;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.58174715661957;0.925439811350738
"0400601001";1609;4006;36.9;1.856802773;0;-0.235444789825542;-1.23544478982554;1.76455521017446;-1.23544478982554;-0.402613698616083;0.209072716863444;0.89432244538422
"0400601002";1907;4006;35.3;6.893027752;0;-0.235444789825542;-1.23544478982554;0.764555210174458;-1.23544478982554;-0.673213901658444;-0.735168753932128;0.859449975543373
"0400602001";2400;4006;37.3;80.55468647;0;-0.235444789825542;-0.235444789825542;-0.235444789825542;-1.23544478982554;-0.697267253039987;-0.711449695539349;0.974618339376347
"0400602002";1263;4006;36.5;3.308865373;0;-0.235444789825542;-1.23544478982554;1.76455521017446;-1.23544478982554;-0.402613698616083;1.23652700261227;0.942933419998354
"0400603001";1030;4006;44.2;1.596577426;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.34416435153472;0.780530066298197
"0400604001";549;4006;49.5;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.50732835287199;0.718622227919013
"0400604002";1025;4006;38.8;0.819141268;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.27626880492562;0.993075394236148
"0400701001";923;4007;41.8;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.55288793674742;0.860762690042504
"0400801001";611;4008;46.7;0.518823656;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-0.474073322642423;0.688249855582504
"0400901001";173;4009;49.6;0.631096798;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.66095518712705;1.13304084989174
"0401001001";673;4010;40.3;1.5374342;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.1909916680931;1.05575057260773
"0401101001";1763;4011;35.2;0.716983751;1.864716428;-1.23544478982554;-1.23544478982554;-1.23544478982554;-0.235444789825542;-1.31062771326934;-0.711841916696409;0.819371437077511
"0401101002";1436;4011;40.5;88.77854906;0;0.764555210174458;0.764555210174458;0.764555210174458;-1.23544478982554;0.111526687164405;-0.856633453308205;1.07272144538196
"0401201001";237;4012;42.6;0.000853449;0;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.23544478982554;-1.50606119324438;-1.46094304024486;1.54709164760946
"0401301001";640;4013;41.5;100;0.035869624;0.764555210174458;0.764555210174458;1.76455521017446;0.764555210174458;0.772993850156844;1.93115067176687;1.01409333427561
"0401301002";623;4013;40.5;45.40728417;0.039243985;-0.235444789825542;-0.235444789825542;0.764555210174458;-0.235444789825542;-0.231233570022587;2.07296958487252;1.17719548118719
"0401301003";1419;4013;40.9;100;0.046465304;1.76455521017446;0.764555210174458;1.76455521017446;0.764555210174458;1.06464073565806;0.570494191485531;0.978091741687901
"0401301004";713;4013;40.6;54.62182074;0.02296568;1.76455521017446;-0.235444789825542;1.76455521017446;0.764555210174458;0.818093883997237;1.65166213253289;1.24548945722556
"0401302001";1627;4013;41.1;100;0.065670664;1.76455521017446;0.764555210174458;1.76455521017446;0.764555210174458;1.06464073565806;1.59875356276728;1.02339574296674
"0401302002";895;4013;43.4;100;0.047233658;0.764555210174458;0.764555210174458;1.76455521017446;0.764555210174458;0.772993850156844;1.91909503199195;0.861434813296278
"0401302003";795;4013;43.7;100;0.051557727;0.764555210174458;0.764555210174458;1.76455521017446;0.764555210174458;0.772993850156844;1.79187087457271;0.85916982364321
"0401302004";1465;4013;43.9;100;0.066184622;1.76455521017446;0.764555210174458;0.764555210174458;0.764555210174458;0.794040532615694;0.534203412848015;1.04889775809078
"0401302005";1424;4013;42.2;100;0.060971542;1.76455521017446;0.764555210174458;0.764555210174458;0.764555210174458;0.794040532615694;0.759916367127082;0.742645169337408
"0401302006";1354;4013;41.1;100;0.085275935;0.764555210174458;0.764555210174458;0.764555210174458;0.764555210174458;0.502393647114482;1.67589727139549;0.83884595350692
"0401303001";1843;4013;37.2;98.42662077;0.124837537;0.764555210174458;0.764555210174458;0.764555210174458;0.764555210174458;0.502393647114482;1.93344206905285;1.02085166092664
"0401303002";1132;4013;39.2;66.14622994;0.004698377;1.76455521017446;-0.235444789825542;1.76455521017446;-0.235444789825542;0.622660404022198;2.07036853930464;1.15713721507207
"0401303003";1214;4013;31.2;0.58695114;0.012618076;-1.23544478982554;-1.23544478982554;-0.235444789825542;-0.235444789825542;-1.04002751022698;1.18597175978902;1.54580982401295
