Census Tract;Bus stops;Health center;Hospitals;Universities;Bus stations;Faculty;Supermarkets;Open Markets;% of artificial surface;Road density;Total.Area
1808701007;0;0;0;0;0;1;0;0;100;24,04794809;60245,64977
2300501003;0;0;0;0;0;0;0;0;100;27,0517799;81299,7754
1801201004;0;1;0;0;0;0;0;0;0;0;31315846,44
1814004003;0;0;0;0;0;0;0;0;100;41,74020348;100080,2731
1100801005;1;1;0;0;1;0;0;0;3,773691008;71,85871752;22491765,75
1101209022;0;0;0;0;0;0;0;0;100;31,92494123;35173,69025
4109105004;0;0;0;0;0;0;0;0;100;25,98059421;39262,93734
2901501006;0;0;0;0;0;0;0;0;72,99888683;28,42815228;590632,0788
4109105038;0;0;0;0;0;7;0;0;99,99999956;19,07229421;596264,0057
1405202003;0;0;0;0;0;0;0;0;24,26815022;102,5304483;94871,41973
1817301004;0;1;0;0;0;0;0;0;11,10382156;55,87505542;10060327,29
1809801006;0;0;0;0;0;0;0;0;1,467632018;61,77718928;11860120,09
2107201001;0;0;0;0;0;0;0;0;100;27,83681341;114459,2657
1102002021;0;0;0;0;0;0;0;0;100;22,88530193;111560,5948
4109104092;0;0;0;0;0;0;0;0;95,08994259;26,58002879;683491,2227
1814501001;6;0;0;0;0;0;1;0;36,31916636;51,30893154;999622,5071
1102006017;0;0;0;0;0;0;0;0;100;45,10148392;89818,99467
401307008;0;0;0;0;1;0;0;0;100;28,81503059;178336,4907
2906711005;3;0;0;0;0;0;3;0;47,44366343;21,32421522;10866390,28
1101208019;0;0;0;0;0;0;0;0;99,99999981;17,90019654;52127,12172
1808707006;0;0;0;0;0;0;0;0;100;38,96233592;49198,85716
1819301001;15;0;0;0;0;0;0;0;10,01635783;99,77779538;3133761,33
408301001;2;1;0;0;0;0;0;0;0,137681035;633,6328119;71899264,22
1402110039;0;0;0;0;0;0;0;0;45,03973621;15,15411766;1071250,75
2907501003;0;1;0;0;0;0;0;0;98,74947868;30,31256868;160777,9801
2306601001;0;0;0;0;1;0;0;0;39,90747466;64,73650893;562852,5132
1808703015;2;0;0;0;0;0;0;0;100;30,95125189;94490,88739
4101502002;0;0;0;0;0;0;0;0;33,7465255;81,80176758;130047,5711
4107901003;2;0;0;0;0;0;0;0;0,709541253;143,3017218;373932450
4109103003;0;0;0;0;0;0;0;0;100;29,80074928;310777,975
2909701002;0;0;0;0;0;0;0;0;62,32096078;45,99234009;254027,887
1102204001;0;0;0;0;0;0;0;0;100;27,23427545;84214,52318
1400201002;0;0;0;0;0;0;0;0;100;21,62382692;84566,87297
2107901001;1;1;0;0;0;0;0;0;0;0;341141755,2
2990101009;0;0;0;0;0;0;2;0;34,77472315;31,47327453;2552149,576
1100602007;0;0;0;0;0;0;0;0;60,77177068;68,33566015;67269,50862
1808701009;0;0;0;0;0;0;0;0;100;56,86295608;25138,5677
2900701004;2;0;0;0;0;0;0;0;23,27748442;21,59066415;8571172,474
1401304001;4;0;0;0;0;0;0;0;0,388658724;301,2794754;226292167,7
1406202001;1;0;0;0;0;0;0;0;0,455209184;148,5738946;77576867,04
410102001;0;0;0;0;0;0;0;0;7,591128663;40,26462405;8858738,367
2104402002;0;0;0;0;0;0;0;0;100;40,3366795;118094,5255
2105401004;0;0;0;0;0;0;1;0;13,23376777;33,87669762;10856100,61
1808709006;7;0;0;0;0;0;0;0;61,16408584;27,2187197;358052,0835
1102006022;0;0;0;0;0;0;0;0;100;20,48733866;198909,4173
1102702006;2;0;0;0;0;0;0;0;84,61959378;23,46438131;781357,6784
1101204004;0;0;0;0;0;0;0;0;100;30,69725732;12623,88361
2905401006;0;0;0;0;0;0;0;0;100;26,205979;98419,17868
1400501005;16;1;0;0;0;0;0;0;1,40420054;73,54730427;68392503,6
2306902001;0;0;0;0;1;0;0;0;78,59733882;30,85450593;181975,409
1402101006;0;0;0;0;0;0;0;0;100;30,76781463;44604,75546
2907001015;1;0;0;0;0;0;0;0;63,07387031;26,41133221;1206515,766
2302402003;0;0;0;0;0;0;0;0;90,21961021;25,57689246;265110,0707
2901502003;0;0;0;0;0;0;0;0;97,36396758;27,76374038;124314,6809
4101104001;2;0;0;0;0;0;0;0;6,81360988;12,7346379;130474261,7
2906706017;0;0;0;0;0;0;0;0;100;26,57683278;43787,09324
1402105009;0;0;0;0;0;0;0;0;100,0000004;36,80114812;61747,04178
1102005011;0;1;0;0;0;0;0;0;100;49,49196436;41967,00681
2303301001;2;1;0;0;0;0;0;0;0;0;13223905,27
1405402002;0;0;0;1;0;0;0;0;99,88115994;29,09398041;172420,2305
4109102042;0;0;0;0;0;0;0;0;100,0000015;28,81189007;68341,19819
4107201001;3;0;0;0;0;0;0;0;1,749111879;56,895853;59351321,06
1100403009;0;0;0;0;0;0;0;0;100;18,40982112;54742,3436
1812101001;4;2;0;0;0;0;0;0;0;0;16042153,43
2902502009;3;0;0;0;0;0;0;0;100;41,05787746;57972,94836
2908405001;0;0;0;0;0;0;0;0;100;34,03262712;136545,3903
1405203003;0;0;0;0;0;0;0;0;0,541356404;130,4056076;45466120,15
490201018;10;1;0;0;0;0;0;0;5,964331239;52,96497605;28729450,76
2906707042;0;0;1;0;0;0;0;0;100;30,45484189;94807,11331
2305504005;0;0;0;0;0;0;0;0;34,45123072;32,28657971;996002,5395
1807101003;1;0;0;0;0;0;0;0;0,520451401;262,1850983;56304845,48
410201001;2;1;0;0;0;0;1;0;17,65921095;29,1992923;7936588,797
490201020;0;1;0;0;0;0;0;0;2,916019876;162,8130008;4899648,243
4105601004;1;1;0;0;0;0;0;0;1,784488706;80,61764054;41711990,38
1812204003;4;2;0;0;0;0;0;0;0;0;94073881,41
2307002001;2;2;0;0;0;0;0;0;0,274456672;507,0061951;138051456,4
2305005008;0;0;0;0;0;0;0;0;2,597580198;833,8241622;56811,01523
1807901001;10;1;0;0;0;0;0;0;7,46043291;46,88335276;7654661,493
2100702001;3;0;0;0;0;0;0;0;0,057608986;2197,059998;67804431,07
2105303001;2;0;0;0;0;0;0;0;1,031346206;80,02998345;223492816,3
405101001;2;1;0;0;0;0;0;0;0;0;19003819,95
4102301004;0;0;0;0;0;0;0;0;84,10360052;40,62515959;312003,9144
1800301002;6;0;0;0;0;0;0;0;11,81485069;60,55709974;5052357,732
1101901002;2;1;0;0;0;0;0;0;0;0;66139674,88
4103802003;1;1;1;0;0;0;0;1;100;24,17772343;136445,6291
1101001001;0;1;0;0;0;0;0;0;65,26989061;53,28123271;77716,70002
1405802001;0;0;0;0;0;0;0;0;66,54245334;41,11205376;68150,39491
4109105053;0;0;0;0;0;0;0;0;100,00002;44,88924146;21875,71138
4105901001;12;0;0;0;0;0;0;0;99,99999996;24,42084045;616295,7339
2906704014;0;0;0;0;0;0;0;0;100;27,23533805;14930,52708
1402109016;0;0;0;0;0;0;0;0;44,2379489;57,13308856;125440,9107
1808707016;0;0;0;0;0;0;0;0;100;34,32971646;19437,79227
2909403007;0;0;0;0;0;0;0;1;100;29,89680613;117286,6086
405901001;1;3;0;0;0;0;0;0;0;0;46010731,08
2390301001;5;2;0;0;0;0;0;0;0,565194117;147,3272928;71758997,96
2906707024;2;0;0;0;0;0;0;0;28,24366666;33,9791437;3209388,875
1102006029;0;0;0;0;0;0;2;0;82,1718908;22,2894477;1329870,026
2102502001;1;1;0;0;0;0;0;0;71,83360559;25,67770007;219120,6803
2900801007;1;0;0;0;0;0;0;0;33,03674002;63,56434245;226591,2869
2909102002;4;0;0;0;0;0;1;0;16,43253475;72,04237689;10107201,45
405201004;9;2;0;0;0;0;1;0;63,27008294;26,92017178;2474635,564
4108102003;1;0;0;0;0;0;0;0;100,0000016;25,79722434;252672,5735
401305011;0;0;0;0;0;0;0;0;5,089749422;124,5332883;2246104,849
1402105013;0;0;0;0;0;0;0;0;100;19,84313053;104754,6657
2906710023;0;0;0;0;0;0;0;0;100;21,43747029;50482,60401
1102006008;0;0;0;0;0;0;0;0;100;18,97594451;51693,65084
1403802001;0;0;0;0;0;0;0;0;100;30,18134754;40678,06137
1102701014;0;0;0;0;0;0;0;0;100;21,82754454;59763,77434
1402105002;0;0;0;0;0;0;0;0;100;24,05687033;34531,63344
4102404006;5;1;0;0;0;0;0;0;99,99999906;27,94128918;248781,8383
2906702009;0;0;0;0;0;0;0;0;4,982512286;109,5913869;5065999,74
1402110027;0;1;0;0;0;0;1;0;24,42756297;32,0304758;10785208,2
1405901001;2;1;0;0;0;0;0;0;0;0;10550700,29
401307012;0;0;0;0;0;0;0;0;100;32,86319099;158509,346
2309901003;3;0;0;0;0;0;0;0;1,102829703;76,989854;87920886,66
1103101003;0;0;0;0;0;0;0;0;79,58093832;47,48601732;36889,31323
1405601002;0;0;0;0;0;0;0;0;59,73028274;27,83427864;200602,4539
2101002005;0;0;0;0;0;0;0;0;7,982397428;139,9689363;1258760,151
1890101001;4;3;0;0;0;0;0;0;0;0;25568018,59
2906201001;1;1;0;0;0;0;0;0;0;0;7461258,272
1402102037;0;0;0;0;0;0;0;0;100,0000041;34,42551405;31675,32238
2906702001;0;0;1;1;0;0;0;0;77,93003129;89,42208425;262171,3954
4103803001;1;0;0;0;0;0;0;0;98,03786961;14,68161764;524094,8828
2990101018;0;0;0;0;0;0;0;0;100;26,27415453;67892,91601
1102006013;1;0;0;0;0;3;0;0;99,99999933;45,36973235;153951,1714
4105901017;5;0;0;0;0;0;0;0;98,11508527;27,85050875;968730,6556
401303006;0;0;0;0;0;0;0;0;100;46,12395047;29511,09721
2908201009;0;0;0;0;0;0;0;1;100,0000013;36,03448539;94978,50914
2305801002;0;0;0;0;0;0;0;0;99,6856314;26,18280812;162206,755
1102701032;0;0;0;0;0;0;0;0;100;29,14969084;63424,48907
1815901001;3;2;0;0;0;0;1;0;0;0;125622468,9
4109101044;0;0;0;0;0;0;0;0;99,99999866;41,34269337;148479,8846
2304201001;3;2;0;0;0;0;0;0;0;0;40003888,59
4107102002;0;0;0;0;0;0;0;0;17,24069059;88,15858118;227208,1211
2906706041;0;0;0;0;0;0;0;0;99,99999717;40,94878592;19401,5709
2900701009;0;0;0;0;0;0;0;0;35,46620937;68,88950083;295002,1006
1103202002;0;0;0;0;0;0;0;0;29,83558956;29,82245742;474773,0681
2105003003;1;0;0;0;0;0;0;0;1,521499775;108,1886566;202031375,5
1100404015;0;0;0;0;0;0;0;0;9,38575063;40,81431717;5084651,061
2305301004;2;1;0;0;0;0;0;0;89,74733382;29,429722;235286,1942
2100501003;0;0;0;0;0;0;0;0;3,771311731;69,43757266;8597876,261
1402101009;0;0;0;0;0;0;0;0;100;33,81046782;37305,99509
2906706025;0;0;0;0;0;0;0;0;100,0000004;34,3485634;90798,36563
2901503006;0;1;0;0;1;1;0;0;88,84210531;32,84223137;186187,9954
1808702043;1;0;0;0;0;0;0;0;100;44,10390744;116110,1937
1405803002;0;0;0;0;0;0;0;0;48,72247038;29,51223902;243829,6002
4103805007;2;0;0;0;0;0;0;0;80,30126914;39,457501;343039,1853
1808709008;4;0;0;0;0;0;0;0;73,48777894;38,28828908;462469,5469
2908201011;2;0;0;0;0;0;0;0;65,40733095;19,30141899;1889885,936
2901503004;0;0;0;0;0;0;0;1;100;25,63966173;105414,6391
408701001;2;1;0;0;0;0;0;0;0;0;10118069,86
4109106045;0;0;0;0;0;0;0;0;100;48,1197324;26345,68526
2100501002;0;0;0;0;0;0;0;0;2,041551213;131,0697732;10901162,13
1808701011;0;0;0;0;0;0;0;0;100;22,17487819;126980,5822
2906708016;0;0;0;0;0;0;0;0;27,90649951;35,19602176;3431118,565
405303002;0;1;0;0;0;0;2;0;8,112665643;141,2461681;2083390,05
1101504011;0;1;0;0;0;0;0;0;100;24,17302359;101408,2268
1402109008;0;1;0;0;0;0;3;0;89,95752655;18,58303491;1988179,182
1810202002;2;1;0;0;0;0;0;0;1,033904844;139,1247125;46741927,91
4109103032;0;0;0;0;0;0;1;0;100;27,99235235;102512,4698
1103106011;0;0;0;0;0;0;0;0;100;15,81339877;73351,76625
2308803001;0;0;0;0;0;0;0;0;100;30,51525004;113016,0605
2906706016;0;0;0;0;0;0;0;0;100;31,7531939;40672,77132
1817101001;2;0;0;0;0;0;0;0;0,170264229;899,1935269;83973883,36
2908002002;4;0;0;0;0;0;0;0;0;0;27592059,68
1400402001;0;0;0;0;0;0;0;0;0;0;22134396,84
4109505003;0;1;0;0;0;0;0;0;0,590910209;185,9732886;36363275,81
2104203002;0;0;0;0;0;0;0;0;97,77330819;33,72995244;63181,73397
1101401003;4;0;0;0;0;0;0;0;0,565694688;1360,082245;9226937,444
2305502003;0;0;0;0;0;0;0;0;55,58001162;25,10700742;287516,608
2106601001;2;1;0;0;0;0;0;0;0;0;48733533,13
4103804003;0;0;0;0;0;0;0;0;100;29,73555341;36661,45622
2907001011;0;0;0;0;0;0;0;0;52,77510847;21,15304598;13009851,13
1402102040;0;0;0;0;0;0;0;0;99,00968788;24,61052446;111515,8829
1102007005;0;0;0;0;0;0;0;0;100;25,67962546;88930,70254
1101209007;0;0;0;0;0;0;0;0;100;17,44288964;37367,56743
4100401001;0;0;0;0;0;0;0;0;100;24,75925677;47793,15711
1803601001;12;1;0;0;0;0;0;0;54,00835661;27,19651288;1029155,333
1100403007;0;0;0;0;0;0;0;0;51,19627205;16,71880592;363714,1661
1811201001;2;1;0;0;0;0;0;0;0;0;14973330,38
1102004003;0;0;0;0;0;0;2;0;24,75242535;36,00041882;7014734,192
1103106001;0;0;0;0;0;0;0;0;100;18,4640959;87646,68448
4109103044;0;0;0;0;0;0;0;0;99,99999446;29,85730824;69990,79406
4105301003;0;0;0;0;0;0;0;0;96,06853486;33,89107363;180235,9258
2309702002;0;0;0;0;0;0;0;0;97,01451529;25,85259053;182270,8515
2901204001;8;0;0;0;0;0;1;0;0,217225787;1316,664775;29553686,29
4109102083;0;0;0;0;0;0;0;0;100;41,46176597;28112,46571
1890501002;7;0;0;0;0;0;0;0;74,77519534;29,44561269;694622,6128
1808702014;0;1;0;0;0;0;0;0;100;26,68458274;49530,3397
403501002;0;0;0;0;0;0;0;0;66,89703654;33,57992916;273755,9396
4109106049;0;0;0;0;0;0;0;0;100;31,85858046;77617,52978
4109105050;0;0;0;0;0;0;0;0;100,0000015;47,80835568;38289,56116
2300302001;1;1;0;0;0;0;0;0;0,846572757;67,38394727;40801215,97
4106901001;0;0;0;0;0;0;0;0;100;31,22253651;86879,87103
1402110033;0;0;0;0;0;0;0;0;100;39,30422967;65584,69428
4105803003;2;0;0;0;0;0;0;0;100;30,3508726;149739,3765
1802301001;0;0;0;0;0;0;0;0;96,14913024;23,34225721;181464,9763
2306003001;0;1;0;0;1;0;0;0;100;31,35696291;121540,1375
4109104062;0;0;0;0;0;0;0;0;99,64807514;49,8203443;41659,01866
2309202001;0;0;0;0;0;0;0;0;100;36,90377748;66236,33843
401307005;0;0;0;0;0;0;0;0;100;28,53217218;38769,2672
2305007004;0;0;0;0;0;0;0;0;100;32,12215619;54884,79444
1803501001;6;2;0;0;0;0;0;0;0;0;47283287,9
4103903001;0;0;0;0;0;0;0;0;99,99999647;24,19000095;98018,13061
1103201012;0;0;0;0;0;0;0;0;100;16,16345583;23262,32013
1101503002;0;0;0;0;0;0;0;0;100;44,36778491;62831,79497
4109102029;2;0;0;0;0;0;0;0;100;29,76796099;53314,93598
4105002002;0;0;0;0;0;0;0;0;0,810365385;221,0269058;10747323,93
2905102004;0;0;0;0;0;0;0;1;100;43,51843976;62907,36987
1102006001;0;0;0;0;0;0;0;0;99,99999968;24,23899614;302827,3138
4109102023;0;0;0;0;0;0;0;0;100;38,5526982;28619,88535
4109106034;0;0;0;0;0;0;0;0;100;30,18331333;24483,99434
2306004003;1;1;0;0;0;0;0;0;0,05319784;942,4420042;105120567,3
1103106019;1;0;0;0;0;0;0;0;100;32,26439068;48235,00638
2307402001;1;0;0;0;0;0;0;0;77,15377876;47,39291063;245564,2764
2104102001;0;0;0;0;0;0;1;0;79,79291732;22,91211137;536262,9148
2102601001;1;1;0;0;0;0;0;0;0;0;39995283,2
2905401015;0;0;0;0;0;0;0;0;100;44,17312173;28367,47887
1402110007;0;0;0;0;0;0;0;0;100;27,59643879;29176,5168
400304001;1;0;0;0;0;0;0;0;0;0;72131892,29
401306023;0;1;0;0;0;0;0;0;71,97958262;44,81563757;87578,50717
1102006032;0;0;0;0;0;0;0;0;28,97138713;40,20322312;1052493,137
2906708019;0;0;0;0;0;0;0;0;100;40,12337005;39339,552
4109102047;0;0;0;0;0;0;0;0;100,0000005;35,80459024;29032,00077
2905401011;0;0;0;0;0;0;0;0;100;32,54788882;78322,61536
2905401021;0;1;0;0;0;0;2;0;99,16468904;20,77353951;834621,3899
2906707037;0;0;0;0;0;0;0;0;100;59,27496482;16147,70678
1102003007;2;0;0;0;0;0;0;0;100;26,58270663;57982,54256
4109101033;0;0;0;0;0;0;0;0;100;24,99396989;47311,14046
4106503006;0;0;0;0;0;0;0;0;50,55242138;25,99538132;79771,48096
2906707051;0;0;0;0;0;0;0;0;75,15630381;87,08847503;26043,21019
1103105004;0;0;0;0;0;0;0;0;100;33,19819405;83829,74821
4109103027;0;0;0;0;0;0;0;0;100;25,91632613;58945,80516
1404201001;0;0;0;0;0;0;0;0;100;28,94676152;54408,42167
4109202003;1;0;0;0;0;0;0;0;26,88139423;29,32939952;1646820,575
4100403008;1;0;0;0;0;0;0;0;100,0000002;23,70197811;180778,9746
1405604003;0;0;0;0;0;0;0;0;62,79850436;23,88671161;589022,4174
2906710060;0;0;0;0;0;0;0;0;100;50,49494489;8854,504159
1402110023;0;1;0;0;0;0;0;0;99,9999985;30,09350172;137962,0934
4109106015;0;0;0;0;0;0;0;0;57,9148131;43,14215377;109003,1431
4105802005;1;0;0;0;0;0;0;0;99,2778308;32,25579843;187918,7679
4109103049;0;0;0;0;0;0;0;0;99,99999961;24,35111367;98117,91073
1404701001;0;1;0;0;0;0;0;0;0;0;165191,1717
2906710065;0;0;0;0;0;0;0;0;100;44,60575583;18246,37091
2101702001;2;1;0;0;0;0;0;0;39,83009899;0,760900933;3791518,524
4109104058;0;0;0;0;0;0;0;0;91,62223971;46,18014844;96555,84604
2101302001;0;0;0;0;0;0;0;0;99,98774926;22,36071745;199146,5913
4109103028;2;1;0;0;0;0;0;0;100;34,68510425;54267,9103
4105304009;1;0;0;0;0;0;0;0;5,298261055;38,68686343;5943209,575
407902001;0;0;0;0;0;0;0;0;63,77903129;75,50624753;233660,5938
2306002001;0;1;0;0;0;0;0;0;23,94859467;132,1051929;77083,52063
1103305002;7;2;0;0;0;0;0;0;5,77125917;81,32992338;18888072,77
2104107008;0;0;0;0;0;0;0;0;100;14,12571512;33600,65032
2104103007;0;0;0;0;0;0;0;0;100;40,1857984;28772,42887
1100402006;0;1;0;0;0;0;0;0;68,93022067;23,61432561;551462,2644
1808702027;0;1;0;0;0;0;0;0;100;54,66300985;34060,66756
1401301003;0;0;0;0;0;0;0;0;72,74551499;46,86550879;170286,8918
2906707083;0;0;0;0;0;0;0;0;0;0;17658,61575
1808501001;7;4;0;0;0;0;0;0;0,210354102;315,9624762;180890846,9
1102001004;0;1;1;1;0;0;0;0;99,99999939;40,7153402;264727,1362
1100401001;0;0;0;0;0;2;0;0;99,99999997;32,03939815;47435,05847
4190201001;4;1;0;0;0;0;0;0;0,606396774;237,0938785;31119699,24
4109102066;0;0;0;0;0;0;0;0;100;33,97994951;20172,83746
4109104112;0;0;0;0;0;0;0;0;88,09004538;31,98753344;148571,4014
406601004;0;1;0;0;0;0;0;0;7,936243932;98,72441799;4911619,883
4103903006;1;0;0;0;1;0;0;0;99,99999803;23,96593875;266765,1681
1802101003;8;0;1;0;0;0;10;0;75,17247407;37,14993207;1525758,655
2102201001;1;1;0;0;0;0;0;0;0;0;12953101,47
1101210015;0;0;0;0;0;0;0;0;100,0000113;37,34530923;20530,75568
1100701005;0;0;0;0;0;0;0;0;15,33318972;88,35638235;498227,3464
2906710036;0;1;0;0;0;0;0;0;100;41,72805889;32882,96595
1403803006;0;0;0;0;0;0;0;0;100;29,83267678;60671,77838
1102203001;0;1;0;0;0;0;0;0;100;27,15004506;73232,96493
4103802002;2;0;0;0;0;0;0;0;100;27,06860294;152686,1643
402401002;0;1;0;0;0;0;0;0;17,7625823;48,13646411;2006300,442
4109102035;0;0;0;0;0;0;0;0;100;38,62815029;19545,42209
2904203003;0;0;0;0;0;0;0;0;95,01506825;44,81750659;63534,66522
1102701023;0;0;0;0;0;0;0;0;99,99999814;28,67430128;124569,2542
4109102016;0;0;0;0;0;0;0;0;100;39,11508085;33852,21131
2300701001;1;1;0;0;0;0;0;0;66,62431615;40,39453624;202016,3985
1402106029;0;0;0;0;0;0;0;0;87,5733418;22,93651023;30574,3073
4109101017;0;0;0;0;0;0;0;0;100;36,5912107;71904,78317
1808706006;3;0;0;0;0;0;0;0;100;32,02285911;223240,121
4109502004;0;0;0;0;0;0;0;0;100;39,85022409;17123,77428
4109103066;0;0;0;0;0;0;0;0;100;39,30567885;20122,76939
4108101001;2;0;0;0;0;0;0;0;70,37497033;39,18129291;456726,9639
1890501005;3;1;0;0;0;0;1;0;49,34641184;19,70802264;3232274,796
4109102103;0;1;0;0;0;0;0;0;100;35,39611125;82409,40254
4108102009;1;1;0;0;0;0;0;0;91,21011325;12,51980501;519247,7754
1103101004;0;0;0;0;0;0;0;0;99,99999996;47,39607718;38879,11968
2100502002;0;0;0;0;0;0;0;0;100;25,88218229;129608,4841
1402108002;0;0;0;0;0;0;0;0;100;28,92438113;91247,43314
2901701003;1;0;0;0;0;0;0;0;36,78981073;43,48712613;839532,1623
401306028;0;0;0;0;0;0;0;0;100;36,08669111;32006,24249
4101101003;0;0;0;0;0;0;0;0;100;26,85175042;93314,19041
4109104088;2;0;0;0;0;0;0;0;44,34365171;20,16627733;10936271,39
1407401002;1;0;0;0;0;0;0;0;40,18830599;51,30069779;262648,5723
1815301005;5;0;0;0;0;0;0;0;88,51106283;23,38720019;575629,1839
1101603003;2;0;0;0;0;0;1;0;0;0;9913893,155
4104203002;0;0;0;0;0;0;0;0;0,383955363;498,0625186;107542779
2906903001;1;0;1;0;0;0;3;0;50,67943666;24,05308268;11240885,44
4109903002;0;0;0;0;0;0;0;0;60,02667553;18,2860234;755847,4793
2309204001;0;0;0;0;0;0;0;0;98,50185265;31,88449644;338284,8856
4105901008;0;0;0;0;0;0;0;0;77,41266981;29,41484562;600207,7396
1102009013;0;1;0;0;0;0;1;0;5,519935659;66,06515675;14225251,39
2305503005;0;0;0;0;0;0;0;0;0,534120627;537,8367189;1286839,715
4109106050;0;0;0;0;0;0;0;0;100;47,34887659;16492,96381
2905403001;0;0;0;0;0;0;0;0;68,94095729;23,80956645;1176380,627
1103205015;0;0;0;0;0;0;0;0;99,7630943;20,50385753;105200,2053
407401001;5;1;0;0;0;0;0;0;0;0;2090113,396
2906710021;0;0;0;0;0;0;1;0;97,77455163;14,23630237;4587263,076
1401703001;1;0;0;0;0;0;0;0;2,024645695;95,89499759;31280624,18
4103403003;3;0;0;0;0;0;0;0;16,98004529;41,96129288;2816032,925
4103904004;1;1;1;0;0;0;0;0;0,347028348;192,3531342;558085867
403601001;1;1;0;0;0;0;0;0;2,415055764;61,50365638;13354904,02
2905102009;0;0;0;0;0;0;0;0;100;30,41491235;26491,85238
2300202004;0;2;0;0;0;0;0;0;0;0;63282565,29
1402101011;0;0;0;0;0;0;0;0;96,17297733;25,62272088;32240,64396
2308601007;2;0;0;0;0;0;0;0;94,8899159;35,4494632;142236,2997
2300202002;0;0;0;0;0;0;0;0;0,384626774;651,8664283;31791546,13
1102804003;2;0;0;0;0;0;0;0;82,86615702;10,08979926;3648139,086
1100602002;0;0;0;0;1;0;0;0;43,63382482;25,92897283;1194723,718
2906707067;0;0;0;0;0;0;0;0;100;32,38509964;25496,6369
1104001001;1;1;0;0;0;0;0;0;0;0;59481953,98
2309401002;0;1;0;0;0;0;0;0;0,079779216;893,2445614;82716949,12
1808703011;0;0;0;0;0;0;0;0;100;64,67861852;41041,26116
1103502003;3;2;0;0;0;0;0;0;0,798936781;254,9356572;197098724,3
1100803001;6;1;0;0;0;0;0;0;5,652701604;42,7432041;46273077,43
1100402013;0;0;0;0;0;0;0;0;100;22,34866395;45042,01478
1102009011;0;1;0;0;0;0;0;0;3,006970789;89,35155827;8832058,113
4108602001;9;0;0;0;0;0;0;0;64,1011234;30,00951064;1395729,427
1101209021;0;0;0;0;0;0;0;0;100;39,76878574;23824,63541
2302403001;0;0;0;0;0;0;0;0;99,99999978;33,84691775;96132,71431
4107401002;2;1;0;0;0;0;0;0;70,81338969;34,97290169;375608,5634
4107103001;0;0;0;0;0;0;0;0;60,28839;31,18252208;246446,4367
2306002003;0;0;0;0;0;0;0;0;100;32,02060522;88412,73821
4108102008;0;0;0;0;0;0;0;0;100;18,65282682;40343,40829
1814001003;0;0;0;0;0;0;0;0;10,46159056;111,0763015;1123790,713
1802201005;1;0;0;0;0;0;0;0;25,13369325;69,52699927;487473,1864
2907001002;2;0;0;0;0;0;0;0;4,331014635;150,5268087;20114939,31
2300501005;0;0;0;0;0;0;0;0;36,56434659;67,39782574;121486,5621
1404203005;0;0;0;0;0;0;0;0;100;18,17111411;79362,96199
2906709034;0;0;0;0;0;0;0;0;100;48,52500822;46985,39772
2104104003;0;0;0;0;0;0;0;0;100;41,21298034;18567,95151
2102902001;1;1;0;0;0;0;0;0;0,739812837;222,7325112;13990653,44
405001001;2;3;0;0;0;0;0;0;0;0;229313382,7
404901002;4;1;0;0;0;0;0;0;10,67459683;45,356488;3039989,356
4109106020;0;0;0;0;0;0;0;0;94,70391558;29,66023046;35061,86385
1405504003;4;2;0;0;0;0;0;0;0;0;27687340,25
4100403004;1;0;0;0;0;0;0;0;100;26,82009538;173899,8078
2104107012;0;0;0;0;0;0;0;0;100;21,44791417;71302,32711
4109505006;0;0;0;0;0;0;2;0;2,159250365;66,74258409;179859295,7
403001002;0;0;0;0;0;0;0;0;0;0;28962386,36
1405201005;0;1;1;0;0;0;0;0;53,03402042;27,83891345;909673,8006
1102001002;0;0;0;0;0;0;0;0;99,99999926;41,71380777;83604,27301
2307901002;0;0;0;0;0;0;0;0;75,75880683;35,91409521;122654,0156
4103805011;0;0;0;0;0;0;0;0;100;34,03430928;29472,34608
2906708045;0;0;0;0;0;0;0;0;100;24,84145422;21039,82257
1406901002;0;0;0;0;0;0;0;0;0,163794189;157,3046782;94693314,31
1407301002;0;0;0;0;0;0;0;0;0,649528203;199,4391771;7078678,156
4103803013;4;0;0;0;0;0;1;0;74,46577874;30,88282996;339507,7655
1804701001;6;0;0;0;0;0;0;0;33,30060009;40,11103157;743014,2863
1812203003;0;1;1;0;0;0;0;0;18,64017606;67,59277284;274876,1167
4101301002;1;0;0;0;0;0;0;0;84,69570927;30,74457606;255875,406
1101206002;0;0;0;0;0;0;0;0;100;25,75846442;22417,63682
4106003004;0;0;0;0;0;0;0;0;100;20,66088728;92064,37263
2908201005;2;1;0;0;0;0;0;0;10,54975558;103,7465115;6618994,54
407902011;6;1;0;0;0;0;0;0;98,86919835;29,15682142;482332,63
1402702001;0;0;0;0;0;0;0;0;100;22,33642443;133642,8922
1402106004;0;0;0;0;0;0;0;0;100;46,03212937;77564,0575
2902801001;1;1;0;0;0;0;0;0;1,080994581;151,7944832;32002198,02
2906709035;0;0;0;0;0;0;0;0;100;43,26117085;66946,99807
4109103037;0;0;0;0;0;0;0;0;100;35,43292914;60194,9731
1817701001;3;2;0;0;0;0;0;0;0;0;34304831,05
2903201001;0;1;0;1;0;0;0;0;0,511229223;231,4025563;68915613,82
4110203003;0;0;0;0;0;0;0;0;99,99999995;21,70201795;147125,2752
2105003004;2;1;0;0;0;0;0;0;52,1898727;42,7718435;491638,0252
2300203003;0;3;0;0;0;0;0;0;0;0;44709011,14
