Census Tract;Service area overall;Service area (pop-accounted);Total area;Portion overall;Portion pop-accounted
1405203002;0,058091955;0,036741199;0,271059469;21,43144271;13,55466341
1405203003;21,81173118;0,00163738;45,46612015;47,97359244;0,00360132
1405204001;15,38180799;1,246608997;15,40787655;99,83081012;8,090725498
1405302001;1,587357289;0;159,3423926;0,996192704;0
1405401001;0,112782034;0,102494905;0,278700826;40,46706121;36,77596038
1405401002;0,006743834;0,006743833;0,325125717;2,074223358;2,074223315
1405404001;0,425226816;0,013451586;327,7892788;0,129725663;0,00410373
1405501001;0,006232986;0,00049761;0,243361263;2,561207019;0,204473961
1405501002;0,004714874;0,004714874;0,105982457;4,448730136;4,448730649
1405501003;0,043891691;0,043891692;0,052962587;82,87301266;82,87301382
1405501004;0,055974555;0,055974552;0,476814367;11,73927608;11,73927556
1405502001;0,197843287;0,16745381;0,497128315;39,79722772;33,68422298
1405502002;0,023932163;0,023932164;0,076240433;31,39038127;31,39038246
1405502004;0,068296512;0,068296513;0,112269309;60,83275348;60,83275454
1405502005;0,147631892;0,05650212;0,194144425;76,04230325;29,10313829
1405502008;0,814665534;0,239207033;9,489168093;8,585215542;2,520843033
1405503001;0,139949063;0;90,9147218;0,153934435;0
1405503002;11,97285935;0,069427604;91,09472982;13,14330629;0,076214732
1405504001;2,194255021;0,309364223;34,18820486;6,418163896;0,904885836
1405601001;21,55338925;1,995678994;31,88200021;67,60362934;6,259579013
1405601002;0,200602454;0,196014631;0,200602454;100;97,71297747
1405601003;2,526445623;1,100051374;4,889879183;51,66683119;22,49649395
1405602001;0,581859204;0,504908983;0,581859204;100;86,77511329
1405602002;0,082630064;0,082630064;0,082630064;100;100
1405602003;0,250720614;0,188972896;0,250720614;100;75,37190212
1405603001;0,077023146;0,077023146;0,077023146;100;100
1405603002;0,077569722;0,077569722;0,077569722;100;100
1405603003;0,093943026;0,093943026;0,093943026;100;100
1405603004;0,240161967;0,238944506;0,240161967;100;99,49306663
1405603005;0,170748742;0,165935843;0,170748742;100;97,18129755
1405604001;0,060617552;0,060617552;0,060617552;100;100
1405604002;0,048523489;0,048523489;0,048523489;100;100
1405604003;0,589022417;0,348121275;0,589022417;100;59,10153248
1405604004;0,285033598;0,166002104;0,285033598;100;58,2394867
1405604005;0,159393638;0,159393638;0,159393638;100;100
1405605001;23,15332696;1,193339147;85,00326796;27,23816098;1,403874434
1405605002;0,119633821;0,080296163;0,119633821;100;67,11828011
1405605003;42,3762615;1,165478566;42,3762615;100;2,750310019
1405605004;3,830394809;0,671114941;3,830394809;100;17,52077721
1405701001;2,848695168;0,178299157;78,51339698;3,62829183;0,227093928
1405701005;1,036406426;0,148162076;51,48857944;2,012886036;0,287757165
1405701006;0,81286206;0,340128401;4,649306955;17,48351028;7,315679617
1405805001;0,322705867;0,2247113;131,3250152;0,245730691;0,171110812
1405901001;2,769237333;0,1268395;10,55070029;26,24695287;1,202190341
1406001001;8,645704416;0,228006453;244,6857151;3,533391564;0,093183394
1406001002;3,493130644;1,153162377;22,9347105;15,2307597;5,028022384
1406002001;0,26437855;0,083184455;0,662044976;39,93362373;12,56477393
1406201001;3,764927028;0,173455709;118,9094333;3,166213918;0,145872118
1406202001;2,313456128;0,147152491;77,57686704;2,982146891;0,189686045
1406501001;6,299414113;1,017658979;19,36965399;32,52207869;5,253883106
1406601001;0,884430532;0,182445974;4,823168393;18,33712738;3,782699645
1406601002;3,568226956;0,087837236;3,833279549;93,08548749;2,291438302
1406601003;0,354744131;0,280594203;4,441761786;7,986563628;6,317182606
1406602001;4,431791228;0,070942715;4,565856785;97,06373715;1,553765659
1406602002;0,000337587;0,000337587;0,119278298;0,283024717;0,283024521
1406602003;0,392820411;0,101351316;4,27586547;9,186921663;2,370311162
1406701001;0,160882667;0,154792319;0,160882667;100;96,21441647
1406701002;0,75864867;0,167448705;18,12607669;4,185399204;0,923800047
1406702001;7,581773596;0,396161226;40,16121707;18,8783462;0,986427342
1406801001;0,209576521;0,009408107;11,96174138;1,752056948;0,078651652
1407001001;2,700526544;0,047312874;115,6376056;2,335335923;0,040914782
1407002001;2,291595016;0,124677026;21,99637626;10,41805699;0,566807117
1407101001;1,956733554;0;215,8186431;0,906656407;0
1407302001;0,214504785;0;455,85463;0,047055524;0
1407501001;0,859960542;0,00423478;42,2933136;2,033325054;0,010012884
1800101001;0,80437374;0,127633903;26,98409227;2,980918283;0,472996838
1800301002;1,259816616;0,342237378;5,052357732;24,93522198;6,773815245
1800301003;6,291351086;0,76187958;60,38042358;10,41952128;1,261798998
1800301004;3,279782136;0,803351456;3,467724784;94,58023173;23,16652865
1800301005;0,55843897;0,07422381;8,007500274;6,973948805;0,926928597
1800301006;0,073087311;0,03419912;1,216148116;6,009737617;2,812085141
1800301007;0,053064574;0,053064577;0,091685485;57,87674419;57,87674757
1800301008;0,03885515;0,006948051;0,176078174;22,06698835;3,946003659
1800501001;0,960138743;0;8,523786801;11,26422757;0
1800602001;0,445450614;0,12457869;10,84720427;4,106593762;1,14848662
1800603001;0,446484226;0;42,93235523;1,039971423;0
1800701001;4,242220449;0,000401875;139,9472418;3,031299791;0,000287162
1801001001;1,182308799;0,029603095;70,01500379;1,688650625;0,042281074
1801101001;2,64218069;0,039278227;5,886879538;44,88253366;0,667216419
1801101002;0,096685148;0,039070933;10,04082709;0,962920152;0,389120664
1801201001;0,1897255;0,115773827;0,298757605;63,50482704;38,75175898
1801201002;0,060386216;0,060072833;0,096441855;62,6141173;62,28917256
1801201003;1,505292625;0,278807242;25,19863666;5,973706614;1,106437802
1801201004;2,079523546;0,405594761;31,31584644;6,640483278;1,295174193
1801201005;12,44599029;0,57583131;35,15246318;35,40574163;1,638096617
1801301001;41,527375;0,354488841;404,6341592;10,26294347;0,087607246
1801301002;0,06213157;0,06213157;0,128099355;48,5026409;48,50264062
1801301003;0,01232984;0,01232984;0,192274555;6,412621671;6,412621552
1801301004;0,607417155;0,370070337;0,725043931;83,77660005;51,04109151
1801401001;4,554778422;1,424756202;10,76477248;42,31188751;13,23535824
1801401002;17,79487854;3,014223097;40,00799977;44,47830095;7,534050975
1801701001;0,014843735;0,01484373;0,049763655;29,82846536;29,82845619
1801701002;0,045089023;0,045089018;0,094740715;47,5920231;47,5920184
1801701004;0,143780921;0,115457815;0,208494794;68,96139612;55,37683375
1801701005;0,654934357;0,475026915;4,309565197;15,19722588;11,02261814
1801701006;0,028187892;0,028187885;0,546648929;5,156489104;5,156487721
1801701007;0,084351964;0,084351957;0,333887563;25,26358359;25,26358161
1801701008;0,050832702;0,050796705;0,059115952;85,98813095;85,92723889
1801701009;0,113231662;0,096295741;0,225022751;50,32009492;42,79377984
1801701010;1,322129688;0,843369977;7,149188257;18,49342388;11,79672359
1801702001;0,047621437;0,040317535;1,60110249;2,974290333;2,51811082
1801702002;0,636388672;0,261808864;4,832283962;13,16952143;5,417911411
1801703001;1,587093309;0,303184393;63,85257288;2,485558901;0,474819384
1802101001;1,853110814;0,566556256;1,853110814;100;30,57325291
1802101002;0,157806377;0,157806377;0,157806377;100;100
1802101003;1,525758655;1,025812284;1,525758655;100;67,23293234
1802101004;0,228604245;0,222480202;0,228604245;100;97,32111577
1802101005;0,302950273;0,302950273;0,302950273;100;100
1802101006;0,15137154;0,15137154;0,15137154;100;100
1802101007;0,100264887;0,100264887;0,100264887;100;100
1802101008;0,092743663;0,092743663;0,092743663;100;100
1802201002;1,712454653;0,367534073;33,67905444;5,084628061;1,091283822
1802201003;0,002230384;0,002230384;0,087512383;2,548649859;2,548649682
1802201004;0,426268377;0,144751159;6,463700914;6,594803546;2,239447037
1802201005;0,101089895;0,05308448;0,487473186;20,73752929;10,88972315
1802202001;4,665714687;0,874162151;4,679271419;99,71028113;18,68158679
1802202002;1,708209718;0,511247906;1,717464173;99,46115584;29,76760239
1802301002;0,007109537;0,007109537;0,09844833;7,221592748;7,221591996
1802301003;0,055648886;0,055648881;0,132940229;41,86007996;41,8600764
1802301005;0,03403754;0,025679795;0,487650204;6,979908903;5,266027738
1802301006;0,140228018;0,126782363;0,235383164;59,57436209;53,86212049
1802302005;0,09724912;0,09724912;0,250108649;38,88274973;38,88274969
1802302006;0,075515626;0,075515626;0,114562483;65,91654124;65,91654116
1802303001;0,002555306;0,002555307;0,589397016;0,433545801;0,433545922
1802303002;10,12068654;1,052314879;541,6987132;1,868323903;0,194262023
1802401001;23,18167237;0,936858519;23,18167237;100;4,041375896
1802701002;2,46915652;0,38821553;2,846826298;86,73365572;13,63678317
1802801001;1,70435074;0,645690606;21,63904162;7,876276453;2,983914989
1803601001;0,397676543;0,352260689;1,029155333;38,6410613;34,22813622
1803601002;0,150528312;0,150528316;0,618727652;24,32868669;24,32868728
1803701001;0,120783455;0;11,24140145;1,074451929;0
1803801001;7,997707025;0,867675117;35,78260376;22,35082466;2,424851816
1804701001;0,743014286;0,459007463;0,743014286;100;61,77639806
1804701002;5,432432286;0,828176969;5,432432286;100;15,2450491
1804701003;0,083607734;0,083607734;0,083607734;100;100
1804701004;0,224445747;0,2107394;0,224445747;100;93,89324724
1804801001;0,674208045;0,191081427;17,9066516;3,765126277;1,067097474
1804901001;0,087271098;0;30,2327408;0,288664196;0
1805001001;0,078264979;0,078264979;16,52779297;0,47353557;0,473535571
1805001002;0,480764827;0,30664609;33,30624002;1,443467731;0,920686604
1805101001;0,129677385;0,129677386;0,207967522;62,35463301;62,35463319
1805101002;4,281454258;0,315830821;111,6898216;3,833343268;0,282774936
1805401001;17,42475659;1,681744257;22,43739701;77,65943878;7,495273436
1805701001;3,485700095;1,767328861;3,485700095;100;50,7022639
1805701002;0,22183662;0,221745775;0,22183662;100;99,95904835
1805701003;0,636069683;0,309032646;0,636069683;100;48,5847155
1805901001;1,336628621;0,274439932;1,336628621;100;20,53225015
1805901002;2,0510062;0,561383684;19,51983322;10,50729367;2,875965577
1805901003;0,339919273;0,267970572;0,339919273;100;78,83359177
1806101001;1,403884039;0,295336006;90,2677753;1,555243867;0,327177672
1806201001;5,295964402;1,046696145;5,295964402;100;19,76403287
1806201002;0,314041804;0,314041804;0,314041804;100;100
1806201003;0,701038827;0,696991335;0,701038827;100;99,42264371
1806201004;0,287389956;0,287280907;0,287389956;100;99,96205536
1806301001;23,75568105;0,340624468;50,60717856;46,94132676;0,673075396
1806601002;1,1505151;0;36,56990956;3,146070401;0
1806701001;15,07581044;0,299659026;42,0612159;35,84254548;0,712435481
1806801001;0,953181333;0,509897849;79,219143;1,20322096;0,643654841
1806901001;2,002348581;0;78,52443984;2,549968627;0
1807001001;5,167826733;0,254961098;8,360866664;61,80970156;3,049457763
1807101001;0,221779512;0,208729508;8,910192209;2,489054182;2,342592656
1807101002;5,460978647;1,909949766;11,36182733;48,06426367;16,81023404
1807101003;0,57340682;0,498946133;56,30484548;1,018396934;0,886151323
1807201001;1,589111421;0,0499159;46,35768038;3,427935584;0,107675577
1807401001;0,594183654;0;43,54572862;1,364505022;0
1807601001;38,74789931;0,939679049;96,33561073;40,22178198;0,97542232
1807801001;1,453300828;0;74,4516333;1,952006643;0
1807901001;4,947814353;0,816119862;7,654661493;64,63792497;10,66173681
1807901002;0,618632913;0,342778155;2,904784382;21,29703384;11,80046814
1807901003;0,777912819;0,153597264;5,439280656;14,30175915;2,823852523
1808401001;1,863301561;0,652018109;10,31179043;18,06962209;6,323034909
1808401002;0,933778856;0,685769384;1,690155501;55,24810326;40,57433673
1808501001;18,05219431;1,561796739;180,8908469;9,979606281;0,8633918
1808601001;2,205505382;0,143835539;76,98636101;2,864800145;0,186832495
1808701001;0,12723852;0,12723852;0,12723852;100;100
1808701003;0,012319241;0,012319241;0,012319241;100;100
1808701004;0,059074802;0,059074802;0,059074802;100;100
1808701005;0,054775657;0,054775657;0,054775657;100;100
1808701006;0,059116426;0,059116426;0,059116426;100;100
1808701007;0,06024565;0,06024565;0,06024565;100;100
1808701008;0,026260571;0,026260571;0,026260571;100;100
1808701009;0,025138568;0,025138568;0,025138568;100;100
1808701010;0,013227934;0,013227934;0,013227934;100;100
1808701011;0,126980582;0,115593023;0,126980582;100;91,03204715
1808701012;0,048047521;0,048047521;0,048047521;100;100
1808701013;0,076683778;0,076683778;0,076683778;100;100
1808701014;0,014151589;0,014151589;0,014151589;100;100
1808701015;0,016382308;0,016382308;0,016382308;100;100
1808701016;0,025873495;0,025873495;0,025873495;100;100
1808701017;1,59797776;0,977588804;1,59797776;100;61,17662142
1808701018;0,020209347;0,020209347;0,020209347;100;100
1808701019;5,777393071;1,565624481;5,777393071;100;27,09915115
1808701020;0,027491891;0,027491891;0,027491891;100;100
1808701021;0,035189523;0,035189523;0,035189523;100;100
1808701022;0,019537516;0,018615183;0,019537516;100;95,27916781
1808701023;0,01656568;0,01656568;0,01656568;100;100
1808702001;0,082419988;0,082419988;0,082419988;100;100
1808702002;0,057826301;0,057826301;0,057826301;100;100
1808702003;0,058698057;0,058698057;0,058698057;100;100
1808702004;0,056719416;0,056719416;0,056719416;100;100
1808702005;0,048434743;0,048434743;0,048434743;100;100
1808702006;0,061381437;0,061381437;0,061381437;100;100
1808702007;0,02824999;0,02824999;0,02824999;100;100
1808702008;0,016626765;0,016626765;0,016626765;100;100
1808702009;0,019487537;0,019487537;0,019487537;100;100
1808702010;0,039438499;0,039438499;0,039438499;100;100
1808702011;0,024404622;0,024404622;0,024404622;100;100
1808702012;0,031747243;0,031747243;0,031747243;100;100
1808702013;0,028109597;0,028109597;0,028109597;100;100
1808702014;0,04953034;0,04953034;0,04953034;100;100
1808702015;0,025897723;0,025897723;0,025897723;100;100
1808702016;0,042302093;0,042302093;0,042302093;100;100
1808702017;0,046210481;0,046210481;0,046210481;100;100
1808702018;0,029395776;0,029395776;0,029395776;100;100
1808702019;0,020591454;0,020591454;0,020591454;100;100
1808702020;0,068640801;0,068640801;0,068640801;100;100
1808702021;0,035881422;0,035881422;0,035881422;100;100
1808702022;0,019728763;0,019728763;0,019728763;100;100
1808702023;0,026233549;0,026233549;0,026233549;100;100
1808702024;0,0170267;0,0170267;0,0170267;100;100
1808702025;0,051828353;0,051828353;0,051828353;100;100
1808702026;0,022823799;0,022823799;0,022823799;100;100
1808702027;0,034060668;0,034060668;0,034060668;100;100
1808702028;0,026015559;0,026015559;0,026015559;100;100
1808702029;1,364196617;0,733845515;2,193708751;62,18677005;33,4522764
1808702030;0,06244254;0,06244254;0,06244254;100;100
1808702031;0,069695416;0,069695416;0,069695416;100;100
1808702032;0,042788147;0,042788147;0,042788147;100;100
1808702033;0,031433268;0,031433268;0,031433268;100;100
1808702034;0,016257189;0,016257189;0,016257189;100;100
1808702035;0,020905394;0,020905394;0,020905394;100;100
1808702036;0,029740745;0,029740745;0,029740745;100;100
1808702037;0,386983811;0,37018985;0,386983811;100;95,66029349
1808702038;0,02923474;0,02923474;0,02923474;100;100
1808702039;0,091221434;0,091221434;0,091221434;100;100
1808702040;0,240633593;0,240633593;0,240633593;100;100
1808702041;0,036249598;0,036249598;0,036249598;100;100
1808702042;0,028970746;0,028970746;0,028970746;100;100
1808702043;0,116110194;0,116110194;0,116110194;100;100
1808702044;0,233318648;0,233318648;0,233318648;100;100
1808702045;0,080196555;0,080196555;0,080196555;100;100
1808702046;0,517975693;0,371971262;0,517975693;100;71,81249375
1808702047;0,121212047;0,121212047;0,121212047;100;100
1808702048;0,019706181;0,019706181;0,019706181;100;100
1808702049;0,032815947;0,032815947;0,032815947;100;100
1808703001;0,093242914;0,093242914;0,093242914;100;100
1808703002;0,813651361;0,582055451;0,813651361;100;71,53622285
1808703003;0,064286097;0,064286097;0,064286097;100;100
1808703004;0,14320786;0,14320786;0,14320786;100;100
1808703005;0,243916731;0,212175914;0,243916731;100;86,9870275
1808703006;0,114969382;0,114969382;0,114969382;100;100
1808703007;0,053462697;0,053462697;0,053462697;100;100
1808703008;0,09078019;0,09078019;0,09078019;100;100
1808703009;0,244410773;0,244410773;0,244410773;100;100
1808703010;0,116634989;0,116634989;0,116634989;100;100
1808703011;0,041041261;0,041041261;0,041041261;100;100
1808703012;0,11831344;0,11831344;0,11831344;100;100
1808703013;0,620796847;0,391724892;0,620796847;100;63,10033533
1808703014;0,06628163;0,06628163;0,06628163;100;100
1808703015;0,094490887;0,094490887;0,094490887;100;100
1808703016;0,091092413;0,091092413;0,091092413;100;100
1808703017;0,096089869;0,096089869;0,096089869;100;100
1808703018;0,034123795;0,034123795;0,034123795;100;100
1808703019;0,047617491;0,047617491;0,047617491;100;100
1808703020;0,072939594;0,070137374;0,072939594;100;96,15816385
1808703021;0,975091877;0,085501671;0,975091877;100;8,768575859
1808703022;0,016304779;0,016304779;0,016304779;100;100
1808703023;0,109799766;0,109799766;0,109799766;100;100
1808703024;0,378711326;0,173883806;0,378711326;100;45,91460413
1808703025;0,101347754;0,101347754;0,101347754;100;100
